100, 845.3
110, 835.2
120, 856.3
130, 3726.7
140, 1169.7
150, 3721.4
160, 3192.3
170, 2911.2
180, 2665.7
190, 2770.9
200, 3058.7
210, 3521.2
220, 3868.5
230, 3964.9
240, 4075.6
250, 4152.6
260, 4211.4
270, 4253.2
280, 4314.6
290, 4370.5
300, 4384.2
310, 4413.8
320, 4445.7
330, 4466.8
340, 4474.8
350, 4488.9
