100, 442.3
110, 430.6
120, 1643.9
130, 422.1
140, 438.4
150, 523.8
160, 1277.4
170, 1015.2
180, 1006.5
190, 1128.8
200, 1157.5
210, 1257.0
220, 1367.0
230, 1491.5
240, 1588.5
250, 1669.6
260, 1726.9
270, 1770.1
280, 1803.7
290, 1825.5
300, 1839.6
310, 1855.0
320, 1871.9
330, 1874.5
340, 1885.9
350, 1897.9
