100, 236.1
110, 236.3
120, 1058.3
130, 1057.2
140, 1056.5
150, 1056.0
160, 505.3
170, 558.7
180, 648.1
190, 784.5
200, 817.3
210, 986.2
220, 976.7
230, 1048.1
240, 1104.3
250, 1148.1
260, 1235.6
270, 1213.8
280, 1233.5
290, 1247.5
300, 1260.7
310, 1278.0
320, 1276.6
330, 1293.8
340, 1306.5
350, 1308.2
