100, 219.3
110, 220.5
120, 834.9
130, 213.6
140, 231.8
150, 267.0
160, 827.8
170, 840.8
180, 595.0
190, 587.3
200, 589.5
210, 657.8
220, 715.1
230, 772.6
240, 832.9
250, 864.0
260, 885.1
270, 907.4
280, 922.5
290, 929.9
300, 943.0
310, 950.0
320, 956.2
330, 962.8
340, 964.2
350, 969.2
